id,text,label
13e1a634efd872a91ae1,petlass kiş lasti̇ği̇ yanak kismindan yirtiliyor,negative
f94483fb1b37cc64a477,silecek süpürgelerim sanki dün takılmış gibi çok iyi bir ürün kuş pisliği bile dayanamıyor,positive
b433a140e02569a31acb,defne koz hanımefendiye şükranlarımı sunuyorum hayatımda gördüğüm en mükemmel çay bardağı tasarımı çaya gelince çay fena değil ama bir çaykur filiz de değil,positive
3c1ba9b12ab799fda7f3,ürünü yiğenime aldım.hem kaliteli hem ucuz.,positive
37ddeb5cb2148ce139fe,daha öncede i̇phone 5 almiştim. i̇phone 6 yida en uygun burada buldum,positive
ae6b0ef8f7051802894a,fiyat uygun hız muhteşem.kalite uzun kullanımla belli olur ama tasarımı hoş.teşekkürler.,positive
bb62696e8d539f47de2e,"aldığımız günden beri sıcacık bir yatakta üşümeden yatıyoruz. kesinlikle alınması gereken bir ürün. yatağı 2 konumunda ısıtıp , sabaha kadar 1 konumunda açık bırakıp yatıyoruz teşekkürler hb",positive
2cf71d7a8b106230239b,ben böyle bir şey görmedim yani ürün 1 günde geldi burda sıkıntı yok çeşmeye taktım açtım daha tetiğe basamadan hortum uzaması filan zaten yok tetiğe basamadan hortum patladı. bi kere bu hortumun basınca dayanıklı olması lazım sonuçta çeşmeye takılıp çeşmeyi açıyoruz ama yok öyle bir şey...,negative
1fb58dd36002a0b3f88e,ürün gercekten güzel kaliteli ve gönderen satıcı çok iyi paketlemiş ve zamanında ürünümü teslim aldım başta satıcı ikramdünyasına çok tşk ederim,positive
4893d16a100e8e8bc19d,düdüklü tencere yi yaklaşık olarak bir aydır kullanmaya çalışıyoruz tencere içerisinde ki lastik kısmı yan taraftan hava kaçırıyor pişirme süresi uzuyor ve ocak üzerinde buhardan oluşan kirlenme meydana geliyor severek aldık fakat memnun kalmadık sorun giderile bilirse veya değiştire bilirsek memnun oluruz,negative
166956ac2f64c0e3903a,"bayat ekmekleri iyi doğrayamadı, eşim soğan doğraması için özellikle aldı fakat büyük parçalar halinde doğradığı için ben elimde doğramak zorunda kalıyorum. sanıyorum bıçağı biraz yukarıda kaldığı için küçük parçalara ayıramıyor.",negative
e20d9fcbb3329d2a08fb,oncekı telefonumda gun ıcınde mutlaka ıkı defa sarj ederdım bu telefonda tum gun elımden düşürmeme ragmen aksama kadar gidiyor bataryası..,positive
86459ea291322766ba7e,yapışkanı güçlü değil. kısmen işe yarar.,negative
585acf09440740882ae6,"hafif ve kumaşa göre otomatik ayar özelliği var diye aldık ancak ürünün buhar gücü  çok yetersiz. isınma zayıf , kırışıklıkları açmıyor kısacası hiç tavsiye etmiyorum.",negative
8b489a5d213997f5ac53,muhatap bulamıyorum derdinizi dinleyen yok hem spigeni hemde bu siteyi kınıyorum bunu heryerde paylaşacağım yazık verdiğim paraya,negative
da2a47e43cf5baa0854a,özgün bir konuya ve özgün karakterlere sahip değil. buna benzer birçok kitap var. bence abartılmaması gerekiyor.aşk kitabı sevseniz bile bunu sevmeme olasılığınız çok yüksek. almadan önce en az 10 kere düşünün.,negative
6046e5f29fe76209e64d,sipariş geçmişime baktım son 3 yıldır aynı fiyata almışım bu kadarda ucuz satılmaz ki kardeşim :) teşekkürler hepsi̇bura,positive
560d288eab9fea595ffd,urun çok kaliteli. kedim çok sevdi. hem tirmalama hem de oyun için ideal. hediyesi ayrıca çok güzel. kesinlikle tavsiye ederim.,positive
64071e9639d546b409c8,özellikle yön tusları cok sert ve yon tuslarının arası fazla acık oldugu ıcın capraza basmak istediginizde bas parmağınızı baya bi zorlamanız gerekıo.tasarımdan kaynaklı bi sıkıntısı var.ayrıca cidden cok sert yon tusları yon tuslarıyla oynamayı bırakıp analog kullanmayı ogrendım tesekkurler,negative
d3a4f6b21f2f895e4055,bir kac saatte okunabılecek keyıflı bır kitap.,negative
4d75155e5214fc667c55,tablo geldi arkasında bant falan yok hiç bir şekilde memnun kalmadım,negative
f5d604889ddf1b030da1,nnt bor 40.000 kmlik olan ürünü kullanma talimatlarına göre uyguladım.diğer arkadasların yazdığı gibi mükemmel değişimlerin hiçbiri benim aracımda olmadı. ürünü almamda yorumların etkisi cok olmustu . bu arada aracım fiesta 1.4 tdci 83.000 km. aracımın performansından memnundum zaten bi değişiklikte olmadı .motorun sesini az da olsa kesmesini umuyordum büyük değişimler bekleyerek bu ürünü almayın.,negative
847c7880b73d40be48b4,ürün fabrikasyon ses verisine göre çok gürültülü. aynı gün kargoya verildi ve ertesi gün teslim edildi. gelen servisten çok memnunuz.,negative
e0db37ccaf8c3084cb5d,ben bir işe yaradığını sanmıyorum. yada ben uygulayamadım ama bir işe yaramadı.,negative
61c98bc8e8aae5947244,"kullandıktan 6 ay sonra çakmak kısmı kendi kendine çalışmaya başladı, her kullanımdan sonra fişten çıkarmak zorunda kalıyorum, tavsiye etmiyorum",negative
47c22929364c9535cb26,"ürün vaktinde ve sağlam olarak ulaştı.ancak bu 11w yazan ampul, evde mevcut olan 9w lık led ampulden bile daha az ışık veriyor.9w lık ampulde bilinen bir marka değil.bence bu ampul yaramaz bilginiz olsun.",negative
4793c988af4fb075bd3e,"tam bir fiyat performans ürünü. çok daha kaliteli tablolar tabi ki var, ancak onlar ateş pahası. bu ürün hem ucuz hemde , hemde kabul edilebilir bir kalitede. teşekkürler...",positive
ef3349560de3838c9053,"17,3 pc aldım, hediye olarak gönderilen 15,6 için  faydasız",negative
f3c4416714c07bf1ded1,makinada ne süt nede şeker bölümü var ve makinaya su ve kahveden başka bişey koyulmuyor köpürmüş kahveyide sonradan şekerle karıştıramıyoruz e ne yapıcaz o zaman hep acı espresso tadında kahveler mi içicez anlamadım? ben kahve bölümüne süt ve şeker de koyuyorum,negative
cc15740e1181d3fa0ceb,süper hızlı gönderi çok teşekkür ederim fiyatında şahane????,negative
22b5de720c68ad6c7731,alacak arkadaşlar için.,positive
8927a7f6340f83ad54bc,ürün orjinal değil ama kalitesiz de diyemem fena değil.,negative
8310906f6f8988efae05,"ben calvin klein markasının bir çok kokusunu severek kullanıyorum. fakat birçoğu edt olmasından dolayı kalıcılığı az. edp olan euphoria çok güzel haliyle kalıcılığıda daha iyi. fakat 2u nunda kokusuna bayılıyorum, sadece gün içerisinde birkaç kez sıkmak gerekiyor. 2u yu az önce sipariş ettim heyecanla bekliyorum çünkü gerçekten kokusundan pişman olmazsınız ne çok ağır nede çok hafif.",positive
9cf05b80bcfd1558328a,çocuğun pişik sorununa bire bir. burkina fasolu bilim adamlarının yıllardır önerdiği marka.,positive
9c2297c16c4a029d3dd2,yapışkanlar ürünü resimdeki gibi tutmuyor. takılan fişlerin ağırlığı ile birlikte bir süre sonra yer çekimine yenik düşüyor,negative
6b40d54759abdfb73761,ürünü dün satın aldım su anda kargoda gelmesini bekliyorum gelsin bakalım test edip tekrar açıklama yapacagim. bende yorum yapan arkadaşlara güvenerek aldım hayırlısı bakalım,negative
58d1fa0d016fe3532c00,"tv yi 27.12.2016 da sipariş ettim,31.12.2016 da aldım.ürün denildiği gibi tam ve kusursuz teslim.kurulumu kolay.fiyat iyi,kalitesi iyi.yorumlara bakarak almıştım.bu ikinci vestel tv im.çok memnunum.emeği geçen herkese teşekkürler.zaten hepsi buradan başka yerden alış-veriş yapmıyorum.tekrar teşekkürler.",positive
33ebd5e400f032f54311,"eski süpürgem çekmediği için temizlik yapmak işkenceydi..bu süpürgeyle halı süpürmekte ayrı bir işkence oldu:))halılar,süpürgeye yapışıp havaya kalkıyor..daha önce filtreli,sulu süpürgeler kullandım ve anladım ki,torbalı süpürgenin performansı hiç birinde yok..bu parayla alınabilecek mükemmel bir süpürge..sadece süpürgeyi tutma yeri yok..",positive
bbbabdb7ed4066720ea1,"arzumun kullandığım ürünlerinden genelde memnunum. örneğin saç kurutma mak. uzun zaman sorunsuz çalıştı. bozuldu yine arzum aldım ama bu tam hayal kırıklığı. verdiğim paraya acıdım. böyle yağ kas su ölçerlisi ı ıh. hikaye. sağlıklı sonuç vermiyor. büirgün kası bir gün yağın fazla oluyor. kesinlikle değimez. servise götürsem sorun yok diyecekler geri verecekler ooo. ben şu sadece dijital olanlarından alacağım. ama yinede yazık ,5 tane alabilirdim bu paraya.",negative
3cc5896ed0c4d972f062,"bu ürünü önce magazasına giderek yakından inceledim,gerçekten guzel teknolojıde ve diğerlerine kıyasla performansı harika..yani peşin fiyatı 145 ytl olan bu urunu hepsiburada magazasından bu fiyata kaçırmak delilik olur herhalde..ben hemen alıyorum..",positive
467d77e9a8c01bdbc712,ilk başta alışmak da zorlanıyorsun fakat sonrası güzel. lakin benzer üründen bir tane daha istemiştik kargodan kaynaklanan sorunda dolayı ürün geri gitmiş 2 haftadan fazladır biri geldi diğeri gelmedi.,positive
058c03ee3b9581d453ea,"cep telefonu şarjı konusunda sıkıntı yaşıyorsanız, bu ürün çok iyi bir çözüm. üstelik kaliteli bir marka ve ürün. kullanımı da son derece pratik.",positive
baf265cdd6890fb4abd6,mouse pad ise yüzeyi pütürlü elimi rahatsız ediyor. bileğimi ise terletiyor. genel anlamda memnun kalmadım. bir daha böyle bir parça almaya karar verdiğimde denemeden almıyacağım.,negative
1db57965ba16397d4947,ortaokula giderken bu tür paten ile kaymıştım. çok ta zevkli idi. bu nedenle de bu tür paten arıyordum. ülkemizde action harici bu tür paten yok. action kalite olarak kötü. ayakkabı bezden astarı da çorapları boyuyor. onun harici başka bir problemi yok. kalite daha iyi olsa süper olacak. malesef ki ülkemizde action harici bu tarz paten yok. kaliteyi göz ardı edip bu tarz paten kullanma zevkini yaşamak isteyenler alabilirler.,negative
a63d3ce821a1c068e9f5,nitelikli aygıtlar için tek tercih. dayanımı uzun ve istikrarlı enerji sağlıyor. çocuklar için akma yapmadığından oyuncaklara koyulması gereken bir pil.,positive
400f7edfa813a455943e,hızlı sevkiyat güzel ürün,positive
10af6a81a11bbd93c647,hi̇ç iyi değil ses karşı tarafa iyi gitmiyor. arka planda çok fazla cızırtı ve ses kirliliği var,negative
09e2c5b160aa5b6068fa,uzun yıllar kozmetik sektöründe çalışmış biri olarak şiddetle tavsiye ederim. hafif ama etkileyici bir kalıcılığı olan bu parfümü kullanıp etkilenmeyecek kimse yoktur.,positive
15154c6f9322d95e9061,kesi̇nli̇kle araştirma yapanlara tavsi̇ye ederi̇m. mükemmel bi̇r maki̇na. doğru kullandiktan sonra hi̇ç sorun yok. yikamasina bayildim:)))) emi̇ş gücü yüksek. ki̇rli̇ suyu görünce güzel bi̇r maki̇na olduğuna bi̇r kez daha i̇nandim. tavsi̇ye deri̇m kesi̇nli̇kle...,positive
f39b5dee36c38a2e0528,çok kalitesiz ve işe yaramaz içine sıradan çok ince bir sünger koymuşlar elinize hiç takmayın ondan daha iyi,negative
12a4a5a31ac741924fc2,ürün beklediğimden kısa sürede elime ulaştı. kullanışlı ve kaliteli bir ürün. tavsiye edebileceğim bir ürün... i̇ki üç tane bezle uğraşmaktansa tek bezle işinizi rahatlıkla görebilirswiniz..,positive
ef6f1214c5855c475e75,ürün ekran ve işlemci kalitesi kusursuz ipad bu işin uzmanı başka bir marka tablet ile kesinlikle karşılaştırılamaz. de demek istediğimi şuan bu ürünü kullan arkadaşlar anlamıştır.,positive
45d2ef543e9b75fe73d8,odada bu buhar makinası çalışırken uyumak kesinlikle mğmkğn değil aynen çin işkencesi gibi lık luk lıkluk su sesi yapıyor aynen yarı dolu bi bardağı sağa sola salladığınızda suyun bardağın kenarlarına çarpıp ses çıkarması gibi aynı sesi yapıyor,negative
3fbda3cd24203502d444,"oysaki bu ürün, saçı çok iyi kurutsa da aşırı elektriklendiriyor. bana iyi gelmedi kısaca. arkasındaki havalandırma kısmının saçları kapıp yakması da çok büyük bir eksisi bana kalırsa. ben pek memnun kalmadım.",negative
adf379bf76e50d30425d,çok güzel bir koku çok memnun kaldım teşekkürler,positive
cd4b30cbbc9b63ee1577,ci̇haz güzel ancak şarzi hizli bi̇ti̇yor 1-5 gün kadar blutut eşleşmesi̇ sikinti oldu bu fi̇yata  olabi̇li̇r.,negative
12d386e344e20700f53c,gayet güzel fiyatının en iyisi,positive
438dd21a0cab006b7d6e,kullandım ve çok memnun kaldım. kapağı çok kullanışlı. herkese tavsiye ederim.,positive
b50d5014f0f926b02d88,hepsi aynı sarı renk geldi.  en azından bir iki farklı renk gelirdi diye umuyordum.,negative
c6f75fffdf393714d4d3,"günde 1defa kullanmama rağmen sarji hemen bitti, ve 2.gün sonunda firca nedense daha sert darbeli denecek ölçüde fircalamaya basladi, kullanamadim, ama ilk 2gun gayet memnun kalmıştım,",negative
da6673523f901e4da9e0,gayet güzel bir ürün tavsiye ederim bende burdaki yorumları okuyarak satınaldım pişman olmadım herkese teşekkürler,positive
704d37fc54baa28db8c9,bence harika bişe hızlı kargo var gayet güzeldi,positive
5437ff7ffaededa72d75,"tabancadan, musluk bölümünden su kaçırıyor tabanca bölümünü teflon bant sararak tekrar taktım orası tamam ama musluk kısmı sıkıntı uğraştıracak bu fiyata gelecek ürüne rağzı olduğum için benim açımdan sorun yok.",negative
75373477e92da5acaac9,toddlebike denge bisikleti oğluma doğum günü hediyesi olarak gelmişti. çok memnun kaldık. ürün çok hafif ve oğlum istediği gibi istediği yere kendisi taşıyabiliyor. kaliteli bir ürün. çok memnunum. bazen 1 saat oğlumun denge bisikleti ile vakit geçirdiği oluyor :) bu anneler için inanılmaz bir süre :) teşekkürler,positive
de3f643116ec3fe96538,"üründen memnun kaldık, kurulum biraz zorladı ama güzeldi. resimdeki kadar ihtişamlı olmasa da.",positive
51f6940f4ed5ea414471,mat kalınlığı pilates için ideal,positive
611fe756db02909a9644,eskiden mercedeslisinden benim gibi ortaokullusuna kadar bu parfüm kullanılırdı zaten o yıllarda toplasan 3-4 koku vardı türkiyede o da sirkeci amerikan pazarından alınırdı :) daha sonra da kullandığım bu kokudan belki  reformülasyon geçirmesinden belki de artık bir sürü başka koku alternatifi de olduğundan pek hoşlanmadım. eskiden kulllanıp tekrar almak isteyenler yeni halini koklamadan bence almasınlar.,negative
f30c7addbb83b0e813f3,ürün gerçekten kaliteli ve verdiğiniz paraya değer bir ürün. kalp atış sensörü gayet doğru veya yakın tahminlerde bulunuyor. adım sensörü belli bir sarsıntıya karşı tepki verecek şekilde ayarlanmış ve iş görür düzeyde. bundan iyisi bacağınıza sensör bağlanarak olur zaten.uygulaması ile ne zaman ne kadar uyuyarak ne zaman kalktığınızı görebiliyorsunuz. ayarlardan detaylı uyku takibini açarsanız belli zaman aralıkları ile nabzınıza bakarak uykunuz için daha uygun değerler sunuyor.verdiğiniz paraya değer bir ürün ve gerek duyarsanız almanızı tavsiye ederim.,positive
44038351822621132113,ne yazıkki geri iade ettik çok kalitesiz :( ama hızlı gönderim için teşekkürler hb :),negative
6c82ac3ef70ebed10569,güzel cihaz. çok şık. sesi de fena değil. hoşuma gitti.,positive
9c4a3997f6a0705c59f7,i̇lk kullanımdan itibaren bariz bir şekilde hissedilen çok ağır bir kokusu var  kalıcılığına laf yok ama tabi neticede zevk meselesi...,negative
fd5c187f87dd1053acd3,kaliteli baskı ve hızlı teslimat için teşekkür ederim.,positive
b184e56ffb2498d19e9e,saçlarınız tamamen düz değilse bukle işlemi yapılamıyor ayrıca saçlarınızın döner başlığa dolanabiliyor.benim saçlarımda kopma oldu yani videolarda göründüğü gibi kolay bir işlem değil,negative
0a14d37e287e9384484a,telefon çok iyi fakat çok pahalı.bu kadar para verdiğim cihazda radyoda olmalı kiziloteside.ama maalesef yok:(,negative
7794d43f5d1289d03970,ekran cok net ve canli,positive
c8c4211ab408d7132b36,demlenen çayın rengi bulanık oluyor.,negative
34c6b4a61845aa645b61,kendi pilini 2-3 saatte bitirdim. ama çizgi halinde gidişi çok hoş. 3-4 km uzağa gidiyor. kargo biraz gecikti gibi .. ama yine de güzel. tavsiye ederim.. fakat başlıklı almak daha eğlenceli olur du diye düşünüyorum,positive
d434d995264e73ae8eab,"ürün poşette geldi, adaptör orjinal durmuyor, zaten kablo adaptöre tam olarak oturmadı. iphone 5 şarj ediyor ancak ipad miniyi şarj etmedi. bu fiyata idare eder bir ürün.",negative
2762bc7e077fbf762100,ürün ne kadar etkili daha pek anlaşılmadı ancak bizim karıncalar pek takmıyor gibi... sinek veya fareler için bekleyip görmekte fayda var...,negative
c63dd747707627ed2830,kokusu güzel ama kalıcılığı olmadığı için bu fiyatada olsa tavsiye etmem,negative
880878a6d1ce066b0113,yaklaşık 5 ay önce hepsiburada dan aldım.,negative
6ffabf64a76936386612,gayet sağlam ve fıyatı da çok uygun lastikli olması da kaymasını engelliyor.tek sorunu bacağı bir hayli terletmesi ve lastiklerin arkadan biraz rahatsız etmesi,positive
40e0f9a96b7829657a09,kokuyu sıktığınızda kendinizin bile alması biraz zor oluyor. kalıcılık konusunda fresh kokuların kaderi hep aynı oluyo genelde. ağır parfüm kullanamayan bir insanım bu koku beni hiç rahatsız etmiyor. ama kalıcılık konusunda evet sıkıntıları var.,negative
80305520692ca02e2bda,"çok şık ve kaliteli, pileleri sık, ölçü tam geldi. kesinlikle tavsiye ederim.",positive
357b085287251a4fee88,çok kaliteli bişy değil dikkatli kullanırsan idare eder,negative
370dd886659306a5456f,tam bir f/p telefonu. saglam hizli kaliteli goruntusu hos ince. kesinlikle tawsiye ediyorum.,positive
55bfd3f2e431291de712,zülfü livaneli'nin okunması gereken bir kitabı çok güzel bir kitap. keyifle ve ve sonuna kadar merakla okudum.,positive
d86bea68054979e266b2,3-urun ufak bi sey olmasina ragmen gereksiz pahali haberiniz  olsun,negative
1ff0f3f7b4bdf33959d3,ürün güzelce paketlenmiş geldi. kargo hakikaten hızlı.fiyatta uygun.ihtiyacınız varsa almanızı tavsiye ederim market market gezmenize gerek yok.fairynin bulaşık deterjanından eşim çok memnun bundanda memnun olacağına eminim,positive
63b30490258501056918,ürün iyi ama teknik servis konusunda birşey beklemeyin.hatta telefonu açmalarını bile beklemeyin.,negative
afe3e9dd9f086e3f85d0,4k video çekiyor ve izleyebiliyorsunuz. ama 4k kayıta başladığınız an otomatik zoom yapıyor yazılım ile alakalı olabilir bunu htc'ye ileteceğim. yazılım güncellemelerini hemen yükleyin daha stabil çalışıyor.,positive
139ae66272ab9866722c,çok fresh ve çok güzel bir koku kesinlikle tavsiye ederim.,positive
bc1500f9d801a47f12d5,"ilk defa aldığım bi ürüne yorum yazıyorum. saat elime 24 saatten kısa bir sürede ulaştı.i̇lk başta kordonunu ayarlayana kadar canım cıktı ama ıncelıgını alayınca adamlar yapmıs dedım. saat gercekten guzel arkadaslar, kasa buyuklugu orta sevıye , ne cok buyuk ne cok kucuk. spor bı saat zaten.",positive
b1c81dd7c51a07afd46d,bir tanesinin ortadaki demirinin ömrü 50 sn sürdü. mübalağa abartı falan yok. kardeşim paketi açıp denerken elinde kaldı. hala bir nebze iş görüyor ama ucuz etin yahnisi kendisi.,negative
8daf7b7a8a33582e03ea,aldım herhangi bir sorun gözükmüyor. tavsiye edilir,positive
768e6bbf29331d9de656,"sonucta nestler,bu fiyata cok iyi*****",positive
ecd0f3a8724c570cb9e1,yazma hızı çok yavaş tavsiye etmem,negative
1649e6d4ae8616e45b62,ürün kesinlikle fiyat/performansı doruklarına kadar yaşatıyor.,positive
260de847c3e849067fd2,"dambılların barı çok uzun somunları takıp çıkartmak epey zaman harcıyoo o zaman sürecindede epey bir kalori yakıyosunuz zaten somunun gevşemesi çok sıkıntı değil gene yere bırakırkende yavaş bırakmak gerek içindeki kumu patlamamsı için, ben gene fena değil diyorum ucuzda olduğu için idare eder yani, ama onun yerine metal bir dambıl seti alın daha iyi derim takıp çıkarma olmayanından.",negative
1f988039f46fdcd2b9ba,sonuç olarak siz siz olun bildik markalardan sasmayin...,negative
0168cd26f464b2939bd4,fiyatına göre iyi diyeceğim ama malesef montaj vidaları sehpanın üzerinde vidalanıyor. vidalar ortada sırıtıyor. gizlemek için yapışkanlı vida tapası koymuşlar ama o da bir kaç temizlikte çıkıp gidecek. gizli montaj elemanları kullanmış olsalardı tam puan verirdim. böyle basit ve kötü çözüm için tek yıldız çok bile,negative
baeb64f6c6fc3e11b36c,kullanımdan sonra elde iz bırakıyor. uzun süreli kullanım tavsiye edilmez. eğer spor süreniz kısa ise alabilirsiniz elde güzel duruyor en azından.,negative
24f363aef15a486f6ba0,eninin büyüklüğü hakkında bilgi verilmediği için beklentimin çok daha altındaydı.,negative
b76d2ef06dbb90087367,uzun zamandır takip ediyorum amoled ekranlarda özellikle beyaz veya düz renk olan sayfasında (ekran),negative
9aaaa2f26d5d6e82e31b,ön cam soğukta nefesinizle buhar yapabiliyor onun için kask buhar önleyici bir sprey alırsanız soğukta bir sorun olmayacaktır.,positive
b309722fc9112b3aba71,market bomboş resmen markete uygulama eklemiyorlar.herkes destegini kesmiş.win.kullanmak ios ile nerdeyse aynı ama malesef market olmadıgı için tam bir fiyasko.allahtan whatsapp guncellemeyi kesmedi yoksa bu tel alınmazdı.,negative
07ef456aa870b27de656,muhteşem bir kokusu var. herkese tavsiye ederim.,positive
c88d2369c5e72a50f790,ürünü babam için aldım. hızlı gönderi ile 2-3 gün içinde elime geçti. parasını sonuna kadar hakkediyor. alacak arkadaşlar hiç düşünmeden alsınlar. spor yapacağımız yere kadar yürürken bile hemen terletiyor.,positive
9d7e3d68bf41f2a3d8b8,bu kadar para vermeye değmez!!,negative
4c7277c514298ddcbcbc,"eski kullandığım başlıktan(sensitive) çok bir farkını göremedim, plak çıkartması sökmesi ise henüz gözle görülür ölçüde değil.normal bir diş fırçasından çok farklı gelmedi bana.",negative
21530f665d6c5796405e,ve 3 hafta önce aldığım ürün bugün itibari ile. ucu koptu. kablo ucu çıkarıp takmaya fazla gelemediği aşikar,negative
92013bc85a4fb25bf49e,ürün elime çok kısa bir süre içerisinde ulaştı ve gayet memnun kaldım. kurulumu gayet kolay. herkese tavsiye ederim. hediyeleri tatmin ediyor,positive
a344d29f005d9b95db94,"blu 3 daha uzun ömürlü kullanım imkanı sunuyor ve daha iyi traş ediyor kanaatindeyim. üründen memnun kalmadım. daha 5 traşta pörsüme ve traşta kesmemezlik başladı. sabah traş oluyorum öğleden sonra sakallarım elime batıyor. nasıl iştir anlamadım. belli ki iyi kesmiyor. halbuki blu 3 daha uzun ömürlü idi, 15-20 kere traş olabiliyordum. ve gün boyu traş keyfini sürüyordum.",negative
2461594ec1db97a68207,bu süpürge çok kötü çile çekersiniz hanımlar.sessiz ama tozları çekmiyor,negative
89c718f9b58b628fc5f0,5 senedir ofisde küçük odanın ısınması için kullanıyorduk. bir kaç gün önce kablosu yandı(bizden kaynaklı). yenisini sipariş ettik.,negative
bb82bdee4e1cbff331e5,dün geldi tarihi ayarladım ama bugün tarih aynı duruyor saat şekli duruşu güzel ideal yani. şimdi tekrar yaptım bakalım nolacak,negative
258d2280b205a2264070,"yorumlara aldanarak 2 adet birden aldım. ancak her iki cihazda da devamlı bir su sesi var, aynen devamlı damlatan musluk gibi. resmen çin işkencesi oldu. eğer, özellikle de gecenin sessizliğinde bitmek bilmeyen bir ""şıpırtı"" sesini kafanıza takmazsanız sıkıntı yok. aldığıma gerçekten pişman oldum. hb tarafında tabii ki bir sorun yaşamadım ama ürün gerçekten hayal kırıklığı oldu :(",negative
b1aad64b5b509aaae2aa,"süper bir ürün,işimi çok kolaylaştırdı.kuoför derdinden kurtuldum.braun yine bir numara yapmış,herkeze tavsiye ederim.",positive
ff0497955b63a4424741,kumaş ayrımı olmaması güzel pratik oluyor eşimde sahatça ütü yapabiliyor. ütüyü aldım bence fiyatı da güzel çok para vermek istemiyordum ama bu teknolojiyi de merak ediyordum.memnun kaldım ben.,positive
86b4514fe37f7cbe2fb2,ürün bugün elime geçti kalitesini kullandıkça deforme olmasından anlayacağım. sanırım arkadaşların şikayetlerini dikkate almışlar uzun barın yıldız vidaları plastik değil gerçekten çok sevindim tek tereddüt ettiğim nokta o kalmıştı onu da halletmişler. şuna diikkat edin vinly seti dambıllarda kullanmanızı tavsiye etmem boyut büyük olduğu için hareketlerde kısıtlanırsınız onun dışında harika bir ürün yalnız bar 152 cm olması biraz kötü olmuş ucu ucuna bench yapıyorum tutma yerlerine denk gelmeyebiliyor. 160cm olsa 10 üzerinden 10 alırdı benden. geri kalan herşey süper.,positive
feaab88f98f5cc79638a,soguk günler de rahat edersiniz,positive
db45ece159e1d4afea71,fazla kalıcı değil.ağır bi koku değil ama fresh de değil pudrayı andıran bir kokusu var.,negative
ede8994e014ca768a1de,"ey gidi ""la"" mükemmel ötesi kitap herkesin okumasını tavsiye ediyorum o kadar akıcı ki kitabın bittiğine üzülüyorum. bu kitapdan sonra nazan bekiroğlunu tek geçerim.!!",positive
b3777dc85518142c6f86,kitap bence isminden ve buradaki indirimden dolayı aldım.roman gibi değil ama idare eder,negative
44831cd9482c7330fe85,bu ürünü çeyizim için aldım henüz kullanmadım fakat plakaları basit gibi duruyor.plakaları tutan klipslerin olduğu yer takıp çıkarmamla bile aşındı sanki,negative
5eca20885107d11097a5,telefona sadece google play den basit ve az sayıda uygulama yüklediğimiz halde sürekli donma sorunu ile karşılaştık.,negative
5a787afc34637f8960e3,"çok eskiden kullandığım bir parfümdü, hızlı geldi ve tam beklediğim gibi",positive
6fb46aa406a8a0db1d16,ürün 42 hafta üreti̇mi̇ yeni̇ lasti̇k geldi̇,positive
708c0c36597b56756df6,çoğu markada olmayan hepa filtre çok çok önemli çünkü diğerlerinde yüzünüze doğru yerden kalkan toz resmen nefesinizi tıkıyor ama arnica farkını burada ortaya koyuyor ve tozdan eser yok....3 tane sipariş verdim 3 günde geldi ve 3 yıl garantili:) üçüde istediğim gibi yeşildi ve en önemlisi türk mali teşekkürler hepsi burada ......,positive
7bb42552a31bf81f6f63,ürün elime sorunsuz ulaştı ve aynı gün  duvara astım bir gün sonra kabarmaya başladı. yani beş kuruş etmemiş. avanta bir tablo.,negative
e2894ccf4220d866bc25,urun kolay kuruluyor hic sorunsuz 20 dakikada kurduk.tavsiye ederim.,positive
92eaf8680644e6c43fdd,ses konusunda çok kötü sayılmaz ortalama bir kalite mevcut ancak daha iyi olabilirdi tabi.,negative
a41e657e9b2cc3112a55,ürünü aldık açtık bankalardaki kadar muhteşem olmasada iş görür ama kesinlikle para sayarken 2 kez saydırmanız gerekir tek seferde bu makineye ben şahsen güvenmiyorum ama ufak ofisler için ideal yerde tutmuyor eğer fiyatına göre kıyaslıyorsanız bu ürüne bu fiyat değer bence,negative
1adcb9ce056722bbf2e7,*ön panel sökülebiliyor (koruma kılıfı var),positive
bea4641a6026f44d0940,çok güzel ve kaliteli bir ürün. fiyatı da marketlere göre ucuz. aynı fiyat dahi olsa alışverişimi buradan yapıyorum.. en azından eve kadar taşımıyorum kapıya kadar kargoyla geliyor..,positive
a77ed7c84a11aa3ceb36,telefonda bunu kapatamadığım için maalesef kullanamıyorum.,negative
aa3fb3e11cf8a408eaa2,"fiyata göre oldukça iyi, ilk kullanımda farketti. ancak tek eksiği diş fırçası kapak olmaması birde onu yapsalar ????",positive
efc8674494b1ca1ef15f,"bu parfümü tamamen yorumlara bakarak ve fiyatının uygunluğu için buradan aldım. eğer keskin ve baharatlı bir koku arıyorsanız, sizin için uygun seçim olmayacaktır çünkü tatlı ve çiçeksi bir koku. açıkçası bir erkek kokusunun bu kadar tatlı olacağını beklemiyordum.",negative
9aaeb171e0dd3034e665,fiyatı uygun. kitap zaten malum.. alınmalı..,positive
25cd292a4f325c701647,uzun bir araştırma sonrası bu telefona karar verdim.cihaz dün elime ulaştı ve gerçekten hızı uygulamaları çok iyi.tek sıkıntı tarafafı kasası çok ince plastiği var.bu yüzden çok dikkatli kullanmanız gerek..ama yine bu fiyata göre özellikli hız bir cihaz tavsiye ederim..,positive
